1,17,350,251,47,32,1.0,2,-1,-1,-1
1,23,315,330,62,65,1.0,2,-1,-1,-1
2,17,352,247,49,31,1.0,2,-1,-1,-1
2,23,302,312,62,65,1.0,2,-1,-1,-1
3,17,356,247,48,34,1.0,2,-1,-1,-1
3,23,300,309,62,65,1.0,2,-1,-1,-1
4,18,409,235,70,28,1.0,2,-1,-1,-1
4,23,317,273,54,50,1.0,2,-1,-1,-1
5,18,411,233,70,28,1.0,2,-1,-1,-1
5,21,524,319,145,68,1.0,2,-1,-1,-1
5,23,319,271,54,50,1.0,2,-1,-1,-1
6,17,381,253,24,43,1.0,2,-1,-1,-1
6,23,319,268,54,50,1.0,2,-1,-1,-1
7,23,315,279,58,44,1.0,2,-1,-1,-1
8,23,321,282,56,42,1.0,2,-1,-1,-1
9,23,322,277,55,40,1.0,2,-1,-1,-1
10,18,432,230,56,33,1.0,2,-1,-1,-1
10,23,318,276,55,40,1.0,2,-1,-1,-1
11,23,316,271,47,44,1.0,2,-1,-1,-1
12,23,310,276,59,29,1.0,2,-1,-1,-1
13,23,303,273,62,43,1.0,2,-1,-1,-1
14,23,316,284,52,30,1.0,2,-1,-1,-1
15,22,214,284,47,44,1.0,2,-1,-1,-1
15,23,302,281,74,54,1.0,2,-1,-1,-1
16,19,518,247,79,40,1.0,2,-1,-1,-1
16,22,217,286,44,41,1.0,2,-1,-1,-1
16,23,312,276,59,41,1.0,2,-1,-1,-1
17,13,624,236,78,37,1.0,2,-1,-1,-1
17,18,426,231,74,26,1.0,2,-1,-1,-1
17,23,311,270,63,45,1.0,2,-1,-1,-1
18,13,631,233,74,39,1.0,2,-1,-1,-1
18,18,421,228,74,26,1.0,2,-1,-1,-1
18,23,315,275,64,47,1.0,2,-1,-1,-1
19,13,631,230,74,39,1.0,2,-1,-1,-1
19,18,438,229,56,27,1.0,2,-1,-1,-1
19,23,296,263,58,40,1.0,2,-1,-1,-1
20,18,440,232,56,27,1.0,2,-1,-1,-1
20,19,495,231,69,36,1.0,2,-1,-1,-1
20,23,304,263,58,39,1.0,2,-1,-1,-1
21,13,607,221,45,42,1.0,2,-1,-1,-1
21,23,308,262,56,41,1.0,2,-1,-1,-1
22,12,725,166,25,45,1.0,1,-1,-1,-1
22,19,498,234,69,32,1.0,2,-1,-1,-1
22,23,297,278,48,26,1.0,2,-1,-1,-1
23,13,589,225,78,29,1.0,2,-1,-1,-1
23,19,498,234,69,32,1.0,2,-1,-1,-1
23,23,295,276,48,26,1.0,2,-1,-1,-1
24,19,481,227,71,34,1.0,2,-1,-1,-1
24,23,297,280,48,26,1.0,2,-1,-1,-1
26,13,591,204,41,53,1.0,2,-1,-1,-1
26,17,352,252,37,34,1.0,2,-1,-1,-1
27,13,591,224,46,35,1.0,2,-1,-1,-1
27,17,352,250,37,34,1.0,2,-1,-1,-1
28,13,591,222,53,36,1.0,2,-1,-1,-1
28,17,355,247,40,32,1.0,2,-1,-1,-1
29,13,588,224,53,36,1.0,2,-1,-1,-1
29,14,631,202,58,26,1.0,2,-1,-1,-1
29,17,355,247,40,32,1.0,2,-1,-1,-1
30,14,630,200,62,29,1.0,2,-1,-1,-1
30,17,350,248,40,32,1.0,2,-1,-1,-1
31,17,354,250,40,32,1.0,2,-1,-1,-1
32,17,354,250,40,32,1.0,2,-1,-1,-1
33,17,351,249,40,32,1.0,2,-1,-1,-1
34,17,357,242,42,34,1.0,2,-1,-1,-1
35,17,355,243,42,34,1.0,2,-1,-1,-1
35,19,441,233,60,34,1.0,2,-1,-1,-1
36,17,356,248,42,34,1.0,2,-1,-1,-1
36,19,462,224,48,29,1.0,2,-1,-1,-1
37,17,354,238,43,40,1.0,2,-1,-1,-1
38,17,354,238,43,40,1.0,2,-1,-1,-1
39,17,354,238,43,40,1.0,2,-1,-1,-1
40,17,354,241,43,40,1.0,2,-1,-1,-1
41,17,355,250,40,30,1.0,2,-1,-1,-1
42,17,352,253,40,30,1.0,2,-1,-1,-1
43,17,352,253,51,40,1.0,2,-1,-1,-1
44,17,352,253,51,40,1.0,2,-1,-1,-1
45,17,349,252,51,40,1.0,2,-1,-1,-1
48,15,642,204,65,37,1.0,2,-1,-1,-1
48,17,352,257,58,34,1.0,2,-1,-1,-1
49,15,642,207,61,34,1.0,2,-1,-1,-1
49,17,342,257,58,34,1.0,2,-1,-1,-1
50,17,342,257,58,34,1.0,2,-1,-1,-1
51,17,341,255,58,34,1.0,2,-1,-1,-1
52,15,631,202,65,33,1.0,2,-1,-1,-1
52,17,341,255,58,34,1.0,2,-1,-1,-1
53,17,341,255,58,34,1.0,2,-1,-1,-1
54,17,341,255,58,34,1.0,2,-1,-1,-1
55,15,607,199,37,33,1.0,2,-1,-1,-1
55,17,340,254,58,34,1.0,2,-1,-1,-1
55,20,532,299,167,50,1.0,2,-1,-1,-1
56,15,607,199,37,33,1.0,2,-1,-1,-1
56,17,340,254,58,34,1.0,2,-1,-1,-1
56,20,530,302,129,49,1.0,2,-1,-1,-1
57,17,340,254,58,34,1.0,2,-1,-1,-1
57,20,530,302,129,49,1.0,2,-1,-1,-1
64,20,538,274,99,53,1.0,2,-1,-1,-1
67,20,557,267,88,46,1.0,2,-1,-1,-1
72,20,516,231,79,57,1.0,2,-1,-1,-1
73,20,523,248,75,45,1.0,2,-1,-1,-1
74,17,474,315,101,55,1.0,2,-1,-1,-1
74,20,527,250,75,45,1.0,2,-1,-1,-1
76,20,499,248,75,38,1.0,2,-1,-1,-1
78,19,370,250,36,33,1.0,2,-1,-1,-1
79,19,370,250,41,36,1.0,2,-1,-1,-1
80,19,371,244,40,32,1.0,2,-1,-1,-1
80,20,502,247,66,35,1.0,2,-1,-1,-1
81,18,424,270,48,32,1.0,2,-1,-1,-1
81,19,366,249,40,32,1.0,2,-1,-1,-1
81,20,496,249,74,28,1.0,2,-1,-1,-1
85,18,446,278,58,38,1.0,2,-1,-1,-1
85,19,381,249,54,31,1.0,2,-1,-1,-1
85,20,478,236,74,36,1.0,2,-1,-1,-1
87,19,380,237,69,38,1.0,2,-1,-1,-1
87,20,485,241,81,37,1.0,2,-1,-1,-1
88,16,626,201,61,28,1.0,2,-1,-1,-1
88,18,531,312,108,58,1.0,2,-1,-1,-1
88,20,456,230,66,33,1.0,2,-1,-1,-1
89,16,620,196,61,28,1.0,2,-1,-1,-1
89,18,545,317,108,58,1.0,2,-1,-1,-1
89,19,445,274,80,60,1.0,2,-1,-1,-1
89,20,463,233,66,33,1.0,2,-1,-1,-1
91,19,463,290,69,48,1.0,2,-1,-1,-1
97,23,221,293,49,30,1.0,2,-1,-1,-1
99,18,555,319,98,69,1.0,2,-1,-1,-1
100,18,555,319,98,69,1.0,2,-1,-1,-1
101,18,567,316,114,65,1.0,2,-1,-1,-1
102,18,567,316,114,65,1.0,2,-1,-1,-1
103,18,558,344,103,87,1.0,2,-1,-1,-1
104,18,578,328,103,87,1.0,2,-1,-1,-1
105,18,608,348,112,75,1.0,2,-1,-1,-1
106,18,599,353,112,75,1.0,2,-1,-1,-1
114,17,1747,907,224,212,1.0,2,-1,-1,-1
115,19,531,312,134,73,1.0,2,-1,-1,-1
119,19,580,328,117,74,1.0,2,-1,-1,-1
124,12,803,189,49,24,1.0,2,-1,-1,-1
128,13,534,222,39,25,1.0,2,-1,-1,-1
129,13,572,223,39,25,1.0,2,-1,-1,-1
130,13,584,222,39,25,1.0,2,-1,-1,-1
131,13,569,217,49,26,1.0,2,-1,-1,-1
132,13,563,217,49,26,1.0,2,-1,-1,-1
133,13,568,218,49,26,1.0,2,-1,-1,-1
134,13,568,218,49,26,1.0,2,-1,-1,-1
135,13,569,218,49,26,1.0,2,-1,-1,-1
136,13,572,225,49,26,1.0,2,-1,-1,-1
137,13,606,233,61,30,1.0,2,-1,-1,-1
138,13,627,229,61,30,1.0,2,-1,-1,-1
139,13,627,229,61,30,1.0,2,-1,-1,-1
149,23,296,295,55,27,1.0,2,-1,-1,-1
153,23,303,301,55,33,1.0,2,-1,-1,-1
154,23,306,307,55,30,1.0,2,-1,-1,-1
155,23,306,307,55,30,1.0,2,-1,-1,-1
156,13,677,250,127,42,1.0,2,-1,-1,-1
156,23,314,309,55,30,1.0,2,-1,-1,-1
158,21,544,250,84,40,1.0,2,-1,-1,-1
158,23,319,309,55,30,1.0,2,-1,-1,-1
159,13,757,267,105,43,1.0,2,-1,-1,-1
159,23,321,310,55,30,1.0,2,-1,-1,-1
160,13,780,275,95,36,1.0,2,-1,-1,-1
164,23,327,310,58,38,1.0,2,-1,-1,-1
167,13,869,306,86,38,1.0,2,-1,-1,-1
168,17,586,258,79,36,1.0,2,-1,-1,-1
168,21,505,236,67,31,1.0,2,-1,-1,-1
169,13,865,313,99,44,1.0,2,-1,-1,-1
169,17,565,252,79,36,1.0,2,-1,-1,-1
169,21,491,231,67,31,1.0,2,-1,-1,-1
171,14,583,218,48,29,1.0,2,-1,-1,-1
173,17,549,246,73,30,1.0,2,-1,-1,-1
174,14,625,228,52,28,1.0,2,-1,-1,-1
174,15,554,212,42,29,1.0,2,-1,-1,-1
174,17,542,246,73,30,1.0,2,-1,-1,-1
175,14,622,226,52,28,1.0,2,-1,-1,-1
175,15,554,210,42,29,1.0,2,-1,-1,-1
175,17,539,247,73,30,1.0,2,-1,-1,-1
176,15,555,211,42,29,1.0,2,-1,-1,-1
176,17,539,247,73,30,1.0,2,-1,-1,-1
176,21,468,220,61,31,1.0,2,-1,-1,-1
177,14,634,237,70,30,1.0,2,-1,-1,-1
177,15,569,219,42,29,1.0,2,-1,-1,-1
177,17,531,247,73,30,1.0,2,-1,-1,-1
178,17,517,240,64,29,1.0,2,-1,-1,-1
180,16,529,211,36,20,1.0,2,-1,-1,-1
180,17,500,233,52,29,1.0,2,-1,-1,-1
181,16,531,211,36,20,1.0,2,-1,-1,-1
182,16,537,215,36,20,1.0,2,-1,-1,-1
183,16,537,215,36,20,1.0,2,-1,-1,-1
184,16,540,216,36,20,1.0,2,-1,-1,-1
185,16,540,216,36,20,1.0,2,-1,-1,-1
185,18,568,266,74,34,1.0,2,-1,-1,-1
186,16,546,214,36,20,1.0,2,-1,-1,-1
186,18,568,266,74,34,1.0,2,-1,-1,-1
187,16,541,211,41,21,1.0,2,-1,-1,-1
187,18,554,262,73,29,1.0,2,-1,-1,-1
188,15,646,234,60,27,1.0,2,-1,-1,-1
188,18,549,254,78,38,1.0,2,-1,-1,-1
189,15,654,237,60,27,1.0,2,-1,-1,-1
190,15,656,239,60,27,1.0,2,-1,-1,-1
190,16,576,218,66,24,1.0,2,-1,-1,-1
190,17,452,233,31,23,1.0,2,-1,-1,-1
191,16,583,226,66,24,1.0,2,-1,-1,-1
195,16,610,228,73,30,1.0,2,-1,-1,-1
196,16,613,230,73,30,1.0,2,-1,-1,-1
202,18,539,252,65,35,1.0,2,-1,-1,-1
