1,1,1572,121,85,77,1.0,0,-1,-1,-1
1,2,1709,94,55,87,1.0,0,-1,-1,-1
1,3,1902,114,41,69,1.0,0,-1,-1,-1
1,4,1971,123,45,72,1.0,0,-1,-1,-1
1,5,2026,131,48,79,1.0,0,-1,-1,-1
1,6,2122,151,45,79,1.0,0,-1,-1,-1
1,7,2192,239,42,68,1.0,2,-1,-1,-1
1,8,1804,169,40,51,1.0,1,-1,-1,-1
1,9,1676,189,64,36,1.0,1,-1,-1,-1
1,11,1824,237,112,47,1.0,1,-1,-1,-1
1,12,952,439,227,89,1.0,2,-1,-1,-1
1,13,203,619,80,159,1.0,1,-1,-1,-1
1,14,177,577,139,163,1.0,1,-1,-1,-1
2,1,1572,121,85,77,1.0,0,-1,-1,-1
2,2,1709,94,55,87,1.0,0,-1,-1,-1
2,3,1901,113,42,70,1.0,0,-1,-1,-1
2,4,1971,123,47,75,1.0,0,-1,-1,-1
2,5,2026,131,49,83,1.0,0,-1,-1,-1
2,6,2119,152,51,84,1.0,0,-1,-1,-1
2,7,2198,243,37,64,1.0,2,-1,-1,-1
2,8,1790,164,58,60,1.0,1,-1,-1,-1
2,9,1675,189,83,47,1.0,1,-1,-1,-1
2,10,1881,225,78,36,1.0,2,-1,-1,-1
2,11,1817,240,92,38,1.0,1,-1,-1,-1
2,12,993,432,203,93,1.0,2,-1,-1,-1
2,13,206,621,65,146,1.0,1,-1,-1,-1
2,14,189,581,103,154,1.0,1,-1,-1,-1
3,1,1567,118,90,80,1.0,0,-1,-1,-1
3,2,1709,94,55,87,1.0,0,-1,-1,-1
3,3,1901,113,42,70,1.0,0,-1,-1,-1
3,4,1970,122,48,76,1.0,0,-1,-1,-1
3,5,2026,131,49,83,1.0,0,-1,-1,-1
3,6,2119,152,51,84,1.0,0,-1,-1,-1
3,7,2194,242,39,62,1.0,2,-1,-1,-1
3,8,1802,169,42,56,1.0,1,-1,-1,-1
3,9,1685,186,71,43,1.0,1,-1,-1,-1
3,10,1879,218,94,39,1.0,1,-1,-1,-1
3,11,1803,239,102,42,1.0,1,-1,-1,-1
3,12,999,428,227,89,1.0,2,-1,-1,-1
3,13,205,615,71,156,1.0,1,-1,-1,-1
3,14,196,586,98,156,1.0,1,-1,-1,-1
4,1,1567,103,91,95,1.0,0,-1,-1,-1
4,2,1709,94,55,87,1.0,0,-1,-1,-1
4,3,1901,113,42,70,1.0,0,-1,-1,-1
4,4,1968,122,49,78,1.0,0,-1,-1,-1
4,5,2026,131,49,83,1.0,0,-1,-1,-1
4,6,2119,152,51,84,1.0,0,-1,-1,-1
4,7,2196,240,42,60,1.0,2,-1,-1,-1
4,8,1802,169,42,56,1.0,1,-1,-1,-1
4,9,1676,187,71,46,1.0,1,-1,-1,-1
4,10,1875,218,95,42,1.0,1,-1,-1,-1
4,11,1803,239,102,42,1.0,1,-1,-1,-1
4,12,1047,417,235,98,1.0,2,-1,-1,-1
4,13,207,617,93,163,1.0,1,-1,-1,-1
4,14,184,593,120,177,1.0,1,-1,-1,-1
5,1,1565,98,92,100,1.0,0,-1,-1,-1
5,2,1709,94,55,87,1.0,0,-1,-1,-1
5,3,1901,113,42,70,1.0,0,-1,-1,-1
5,4,1968,122,49,78,1.0,0,-1,-1,-1
5,5,2026,131,49,83,1.0,0,-1,-1,-1
5,6,2119,152,51,84,1.0,0,-1,-1,-1
5,7,2185,242,48,62,1.0,2,-1,-1,-1
5,8,1802,169,40,46,1.0,1,-1,-1,-1
5,9,1679,186,85,55,1.0,1,-1,-1,-1
5,10,1867,213,100,50,1.0,1,-1,-1,-1
5,11,1785,239,106,45,1.0,1,-1,-1,-1
5,12,1065,403,267,101,1.0,2,-1,-1,-1
5,13,203,620,85,165,1.0,1,-1,-1,-1
5,14,180,591,115,177,1.0,1,-1,-1,-1
6,1,1559,95,98,103,1.0,0,-1,-1,-1
6,2,1709,94,55,87,1.0,0,-1,-1,-1
6,3,1901,113,45,75,1.0,0,-1,-1,-1
6,4,1968,122,49,78,1.0,0,-1,-1,-1
6,5,2026,131,49,83,1.0,0,-1,-1,-1
6,6,2119,152,51,84,1.0,0,-1,-1,-1
6,7,2185,246,50,60,1.0,2,-1,-1,-1
6,8,1802,169,45,53,1.0,1,-1,-1,-1
6,9,1679,186,85,55,1.0,1,-1,-1,-1
6,10,1855,216,100,50,1.0,1,-1,-1,-1
6,11,1770,241,110,45,1.0,1,-1,-1,-1
6,12,1072,383,230,108,1.0,2,-1,-1,-1
6,13,203,620,92,154,1.0,1,-1,-1,-1
6,14,174,597,117,172,1.0,1,-1,-1,-1
7,1,1555,92,102,106,1.0,0,-1,-1,-1
7,2,1709,94,55,87,1.0,0,-1,-1,-1
7,3,1901,113,45,75,1.0,0,-1,-1,-1
7,4,1968,122,49,78,1.0,0,-1,-1,-1
7,5,2026,131,49,83,1.0,0,-1,-1,-1
7,6,2119,152,51,84,1.0,0,-1,-1,-1
7,7,2185,242,50,60,1.0,2,-1,-1,-1
7,8,1802,169,45,53,1.0,1,-1,-1,-1
7,9,1679,186,85,55,1.0,1,-1,-1,-1
7,10,1847,217,96,47,1.0,2,-1,-1,-1
7,11,1770,241,110,45,1.0,1,-1,-1,-1
7,12,1067,391,264,106,1.0,2,-1,-1,-1
7,13,207,628,87,145,1.0,1,-1,-1,-1
7,14,184,593,88,173,1.0,1,-1,-1,-1
8,1,1547,90,96,111,1.0,0,-1,-1,-1
8,2,1709,94,55,87,1.0,0,-1,-1,-1
8,3,1901,113,45,75,1.0,0,-1,-1,-1
8,4,1965,122,52,76,1.0,0,-1,-1,-1
8,5,2026,131,49,83,1.0,0,-1,-1,-1
8,6,2119,152,51,84,1.0,0,-1,-1,-1
8,7,2185,242,50,60,1.0,2,-1,-1,-1
8,8,1802,169,45,53,1.0,1,-1,-1,-1
8,9,1661,186,87,53,1.0,1,-1,-1,-1
8,10,1839,222,95,37,1.0,2,-1,-1,-1
8,11,1729,248,122,39,1.0,1,-1,-1,-1
8,12,1132,386,229,97,1.0,2,-1,-1,-1
8,13,207,628,87,145,1.0,1,-1,-1,-1
8,14,183,597,99,169,1.0,1,-1,-1,-1
9,1,1543,97,102,106,1.0,0,-1,-1,-1
9,2,1709,94,55,87,1.0,0,-1,-1,-1
9,3,1901,113,45,75,1.0,0,-1,-1,-1
9,4,1968,122,49,78,1.0,0,-1,-1,-1
9,5,2026,131,49,83,1.0,0,-1,-1,-1
9,6,2119,152,51,84,1.0,0,-1,-1,-1
9,7,2185,242,50,60,1.0,2,-1,-1,-1
9,8,1809,169,45,53,1.0,1,-1,-1,-1
9,9,1664,186,87,53,1.0,1,-1,-1,-1
9,10,1823,209,100,48,1.0,1,-1,-1,-1
9,11,1719,246,132,47,1.0,1,-1,-1,-1
9,12,1149,375,230,103,1.0,2,-1,-1,-1
9,13,214,611,162,164,1.0,1,-1,-1,-1
9,14,185,596,88,173,1.0,1,-1,-1,-1
10,1,1543,97,102,106,1.0,0,-1,-1,-1
10,2,1709,94,55,87,1.0,0,-1,-1,-1
10,3,1901,113,45,75,1.0,0,-1,-1,-1
10,4,1968,122,49,78,1.0,0,-1,-1,-1
10,5,2026,131,49,83,1.0,0,-1,-1,-1
10,6,2119,152,51,84,1.0,0,-1,-1,-1
10,7,2185,241,50,60,1.0,2,-1,-1,-1
10,8,1809,171,45,53,1.0,1,-1,-1,-1
10,9,1663,187,83,42,1.0,1,-1,-1,-1
10,10,1817,217,103,46,1.0,1,-1,-1,-1
10,11,1697,250,132,47,1.0,1,-1,-1,-1
10,12,1169,382,232,92,1.0,2,-1,-1,-1
10,13,206,604,181,106,1.0,2,-1,-1,-1
10,14,179,581,107,165,1.0,1,-1,-1,-1
