1,10,1884,221,76,34,1.0,2,-1,-1,-1
63,8,1770,170,41,50,1.0,2,-1,-1,-1
90,7,2175,247,58,48,1.0,2,-1,-1,-1
91,7,2143,242,67,51,1.0,2,-1,-1,-1
92,7,2143,242,67,51,1.0,2,-1,-1,-1
93,7,2143,242,67,51,1.0,2,-1,-1,-1
97,7,2113,251,83,59,1.0,2,-1,-1,-1
186,12,1949,202,86,32,1.0,2,-1,-1,-1
190,12,1919,204,91,35,1.0,2,-1,-1,-1
191,12,1918,205,91,35,1.0,2,-1,-1,-1
192,12,1918,205,91,35,1.0,2,-1,-1,-1
193,12,1908,207,91,35,1.0,2,-1,-1,-1
215,11,2032,206,61,38,1.0,2,-1,-1,-1
217,11,1962,204,65,23,1.0,2,-1,-1,-1
